City,Suburb,Date,Sales,Median Price,suburb_number
HOLDFAST BAY,KINGSTON PARK,2023-12-31,1.0,3275000.0,504901.0
HOLDFAST BAY,NORTH BRIGHTON,2023-12-31,7.0,1400200.0,504804.0
HOLDFAST BAY,SEACLIFF,2023-12-31,4.0,1282500.0,504903.0
HOLDFAST BAY,SEACLIFF PARK,2023-12-31,10.0,978000.0,504904.0
HOLDFAST BAY,SOMERTON PARK,2023-12-31,10.0,1485000.0,504402.0
HOLDFAST BAY,SOUTH BRIGHTON,2023-12-31,11.0,1055000.0,504805.0
MARION,ASCOT PARK,2023-12-31,7.0,780000.0,504301.0
MARION,BEDFORD PARK,2023-12-31,9.0,707000.0,504201.0
MARION,CLOVELLY PARK,2023-12-31,10.0,833000.0,504202.0
MARION,DARLINGTON,2023-12-31,2.0,790500.0,504701.0
MARION,DOVER GARDENS,2023-12-31,7.0,955000.0,504802.0
MARION,EDWARDSTOWN,2023-12-31,6.0,881000.0,503902.0
MARION,GLANDORE,2023-12-31,5.0,986000.0,503701.0
MARION,GLENGOWRIE,2023-12-31,16.0,1019000.0,504401.0
MARION,HALLETT COVE,2023-12-31,45.0,773000.0,515801.0
MARION,LONSDALE,2023-12-31,,,516001.0
MARION,MARINO,2023-12-31,10.0,1212500.0,504902.0
MARION,MARION,2023-12-31,19.0,812500.0,504302.0
MARION,MITCHELL PARK,2023-12-31,20.0,775000.0,504303.0
MARION,MORPHETTVILLE,2023-12-31,8.0,832500.0,504304.0
MARION,O'HALLORAN HILL,2023-12-31,12.0,700000.0,515802.0
MARION,OAKLANDS PARK,2023-12-31,10.0,805000.0,504601.0
MARION,PARK HOLME,2023-12-31,3.0,855000.0,504305.0
MARION,PLYMPTON PARK,2023-12-31,19.0,912000.0,503803.0
MARION,SEACOMBE GARDENS,2023-12-31,17.0,725000.0,504702.0
MARION,SEACOMBE HEIGHTS,2023-12-31,6.0,792500.0,504703.0
MARION,SEAVIEW DOWNS,2023-12-31,10.0,860000.0,504905.0
MARION,SHEIDOW PARK,2023-12-31,32.0,718500.0,515803.0
MARION,SOUTH PLYMPTON,2023-12-31,11.0,886000.0,503804.0
MARION,STURT,2023-12-31,5.0,675000.0,504704.0
MARION,TONSLEY,2023-12-31,3.0,746500.0,504205.0
MARION,TROTT PARK,2023-12-31,7.0,639000.0,515804.0
MARION,WARRADALE,2023-12-31,15.0,852500.0,504602.0
MITCHAM,BELLEVUE HEIGHTS,2023-12-31,11.0,1000000.0,505001.0
MITCHAM,BLACKWOOD,2023-12-31,21.0,870000.0,505101.0
MITCHAM,BROWN HILL CREEK,2023-12-31,,,506201.0
MITCHAM,CLAPHAM,2023-12-31,6.0,942500.0,506202.0
MITCHAM,CLARENCE GARDENS,2023-12-31,10.0,922140.0,503901.0
MITCHAM,COLONEL LIGHT GARDENS,2023-12-31,8.0,1335000.0,504101.0
MITCHAM,COROMANDEL VALLEY,2023-12-31,12.0,905000.0,505102.0
MITCHAM,CRAIGBURN FARM,2023-12-31,10.0,1230000.0,505104.0
MITCHAM,CUMBERLAND PARK,2023-12-31,7.0,1180000.0,504102.0
MITCHAM,DAW PARK,2023-12-31,6.0,937500.0,504103.0
MITCHAM,EDEN HILLS,2023-12-31,13.0,925000.0,505003.0
MITCHAM,GLENALTA,2023-12-31,7.0,870000.0,505202.0
MITCHAM,HAWTHORN,2023-12-31,3.0,2200000.0,506203.0
MITCHAM,HAWTHORNDENE,2023-12-31,18.0,852500.0,505103.0
MITCHAM,KINGSWOOD,2023-12-31,8.0,1370000.0,506204.0
MITCHAM,LOWER MITCHAM,2023-12-31,6.0,1407500.0,506205.0
MITCHAM,LYNTON,2023-12-31,,,506206.0
MITCHAM,MELROSE PARK,2023-12-31,6.0,910000.0,503903.0
MITCHAM,MITCHAM,2023-12-31,4.0,1536000.0,506207.0
MITCHAM,NETHERBY,2023-12-31,2.0,2662500.0,506208.0
MITCHAM,PANORAMA,2023-12-31,10.0,970000.0,504104.0
MITCHAM,PASADENA,2023-12-31,6.0,815000.0,504203.0
MITCHAM,SPRINGFIELD,2023-12-31,1.0,2900000.0,506209.0
MITCHAM,ST MARYS,2023-12-31,11.0,816000.0,504204.0
MITCHAM,TORRENS PARK,2023-12-31,10.0,1350000.0,506210.0
MITCHAM,URRBRAE,2023-12-31,7.0,1562500.0,506406.0
MITCHAM,WESTBOURNE PARK,2023-12-31,6.0,1555000.0,504105.0
NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,2023-12-31,2.0,2501000.0,506901.0
NORWOOD PAYNEHAM & ST PETERS,EVANDALE,2023-12-31,2.0,1187500.0,506902.0
NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,2023-12-31,11.0,1171500.0,507001.0
NORWOOD PAYNEHAM & ST PETERS,FIRLE,2023-12-31,4.0,1015000.0,507002.0
NORWOOD PAYNEHAM & ST PETERS,GLYNDE,2023-12-31,6.0,1025000.0,507003.0
NORWOOD PAYNEHAM & ST PETERS,HACKNEY,2023-12-31,4.0,1650000.0,506903.0
NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,2023-12-31,2.0,1960000.0,506801.0
NORWOOD PAYNEHAM & ST PETERS,JOSLIN,2023-12-31,3.0,1650000.0,507004.0
NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,2023-12-31,3.0,1450000.0,506802.0
NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,2023-12-31,1.0,863600.0,506702.0
NORWOOD PAYNEHAM & ST PETERS,MARDEN,2023-12-31,9.0,945000.0,507005.0
NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,2023-12-31,,,506806.0
NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,2023-12-31,1.0,1321000.0,506904.0
NORWOOD PAYNEHAM & ST PETERS,NORWOOD,2023-12-31,9.0,1400000.0,506703.0
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,2023-12-31,4.0,1335000.0,507006.0
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,2023-12-31,4.0,1250000.0,507007.0
NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,2023-12-31,2.0,1731500.0,507008.0
NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,2023-12-31,3.0,1428750.0,506807.0
NORWOOD PAYNEHAM & ST PETERS,ST PETERS,2023-12-31,11.0,1865000.0,506906.0
NORWOOD PAYNEHAM & ST PETERS,STEPNEY,2023-12-31,3.0,1325500.0,506905.0
NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,2023-12-31,3.0,1435000.0,506808.0
ONKAPARINGA,ABERFOYLE PARK,2023-12-31,37.0,702500.0,515901.0
ONKAPARINGA,ALDINGA,2023-12-31,2.0,840000.0,517301.0
ONKAPARINGA,ALDINGA BEACH,2023-12-31,62.0,687250.0,517302.0
ONKAPARINGA,BLEWITT SPRINGS,2023-12-31,,,517101.0
ONKAPARINGA,CHANDLERS HILL,2023-12-31,1.0,822000.0,515902.0
ONKAPARINGA,CHERRY GARDENS,2023-12-31,,,515701.0
ONKAPARINGA,CHRISTIE DOWNS,2023-12-31,22.0,530000.0,516401.0
ONKAPARINGA,CHRISTIES BEACH,2023-12-31,34.0,616000.0,516501.0
ONKAPARINGA,CLARENDON,2023-12-31,,,515702.0
ONKAPARINGA,COROMANDEL EAST,2023-12-31,,,515703.0
ONKAPARINGA,FLAGSTAFF HILL,2023-12-31,30.0,915000.0,515903.0
ONKAPARINGA,HACKHAM,2023-12-31,24.0,540000.0,516301.0
ONKAPARINGA,HACKHAM WEST,2023-12-31,10.0,526660.0,516302.0
ONKAPARINGA,HAPPY VALLEY,2023-12-31,38.0,708000.0,515904.0
ONKAPARINGA,HUNTFIELD HEIGHTS,2023-12-31,19.0,575000.0,516304.0
ONKAPARINGA,KANGARILLA,2023-12-31,,,515705.0
ONKAPARINGA,MASLIN BEACH,2023-12-31,3.0,860000.0,517001.0
ONKAPARINGA,MCLAREN FLAT,2023-12-31,5.0,1000000.0,517102.0
ONKAPARINGA,MCLAREN VALE,2023-12-31,11.0,704000.0,517103.0
ONKAPARINGA,MOANA,2023-12-31,15.0,780000.0,516901.0
ONKAPARINGA,MORPHETT VALE,2023-12-31,78.0,591000.0,516201.0
ONKAPARINGA,NOARLUNGA CENTRE,2023-12-31,,,516802.0
ONKAPARINGA,NOARLUNGA DOWNS,2023-12-31,17.0,585000.0,516803.0
ONKAPARINGA,O'SULLIVAN BEACH,2023-12-31,3.0,591000.0,516601.0
ONKAPARINGA,OLD NOARLUNGA,2023-12-31,8.0,669000.0,516801.0
ONKAPARINGA,OLD REYNELLA,2023-12-31,7.0,643000.0,516102.0
ONKAPARINGA,ONKAPARINGA HEIGHTS,2023-12-31,1.0,694000.0,516301.0
ONKAPARINGA,ONKAPARINGA HILLS,2023-12-31,3.0,985000.0,516303.0
ONKAPARINGA,PORT NOARLUNGA,2023-12-31,17.0,722500.0,516701.0
ONKAPARINGA,PORT NOARLUNGA SOUTH,2023-12-31,12.0,756000.0,516702.0
ONKAPARINGA,PORT WILLUNGA,2023-12-31,9.0,645000.0,517303.0
ONKAPARINGA,REYNELLA,2023-12-31,30.0,620000.0,516101.0
ONKAPARINGA,REYNELLA EAST,2023-12-31,15.0,660000.0,516103.0
ONKAPARINGA,SEAFORD,2023-12-31,15.0,687500.0,516902.0
ONKAPARINGA,SEAFORD HEIGHTS,2023-12-31,15.0,532000.0,516905.0
ONKAPARINGA,SEAFORD MEADOWS,2023-12-31,33.0,617500.0,516904.0
ONKAPARINGA,SEAFORD RISE,2023-12-31,25.0,700750.0,516903.0
ONKAPARINGA,SELLICKS BEACH,2023-12-31,16.0,705000.0,517401.0
ONKAPARINGA,SELLICKS HILL,2023-12-31,,,517402.0
ONKAPARINGA,TATACHILLA,2023-12-31,,,517104.0
ONKAPARINGA,THE RANGE,2023-12-31,,,517201.0
ONKAPARINGA,WHITES VALLEY,2023-12-31,,,517202.0
ONKAPARINGA,WILLUNGA,2023-12-31,15.0,890150.0,517204.0
ONKAPARINGA,WILLUNGA SOUTH,2023-12-31,,,517203.0
ONKAPARINGA,WOODCROFT,2023-12-31,34.0,660000.0,516202.0
PLAYFORD,ANDREWS FARM,2023-12-31,49.0,520000.0,511401.0
PLAYFORD,ANGLE VALE,2023-12-31,50.0,655000.0,511701.0
PLAYFORD,BLAKEVIEW,2023-12-31,67.0,510000.0,511402.0
PLAYFORD,BUCKLAND PARK,2023-12-31,,,512002.0
PLAYFORD,CRAIGMORE,2023-12-31,43.0,540000.0,511403.0
PLAYFORD,DAVOREN PARK,2023-12-31,44.0,455000.0,511306.0
PLAYFORD,EDINBURGH,2023-12-31,,,511101.0
PLAYFORD,EDINBURGH NORTH,2023-12-31,,,511305.0
PLAYFORD,ELIZABETH,2023-12-31,5.0,460000.0,511201.0
PLAYFORD,ELIZABETH DOWNS,2023-12-31,34.0,435250.0,511301.0
PLAYFORD,ELIZABETH EAST,2023-12-31,16.0,470000.0,511202.0
PLAYFORD,ELIZABETH GROVE,2023-12-31,4.0,383250.0,511203.0
PLAYFORD,ELIZABETH NORTH,2023-12-31,14.0,422500.0,511303.0
PLAYFORD,ELIZABETH PARK,2023-12-31,21.0,440000.0,511304.0
PLAYFORD,ELIZABETH SOUTH,2023-12-31,9.0,491000.0,511204.0
PLAYFORD,ELIZABETH VALE,2023-12-31,15.0,498000.0,511205.0
PLAYFORD,EYRE,2023-12-31,10.0,537250.0,512104.0
PLAYFORD,GOULD CREEK,2023-12-31,,,511404.0
PLAYFORD,HILLBANK,2023-12-31,24.0,613000.0,511206.0
PLAYFORD,MACDONALD PARK,2023-12-31,,,512101.0
PLAYFORD,MUNNO PARA,2023-12-31,32.0,512500.0,511502.0
PLAYFORD,MUNNO PARA DOWNS,2023-12-31,,,511503.0
PLAYFORD,MUNNO PARA WEST,2023-12-31,57.0,510500.0,511504.0
PLAYFORD,ONE TREE HILL,2023-12-31,2.0,1000000.0,511406.0
PLAYFORD,PENFIELD,2023-12-31,,,512102.0
PLAYFORD,PENFIELD GARDENS,2023-12-31,,,512103.0
PLAYFORD,RIVERLEA PARK,2023-12-31,11.0,717500.0,512003.0
PLAYFORD,SAMPSON FLAT,2023-12-31,,,511407.0
PLAYFORD,SMITHFIELD,2023-12-31,20.0,539000.0,511408.0
PLAYFORD,SMITHFIELD PLAINS,2023-12-31,23.0,415000.0,511409.0
PLAYFORD,VIRGINIA,2023-12-31,9.0,670000.0,512001.0
PLAYFORD,WATERLOO CORNER,2023-12-31,,,511005.0
PLAYFORD,YATTALUNGA,2023-12-31,,,511411.0
PORT ADELAIDE ENFIELD,ALBERTON,2023-12-31,5.0,805000.0,501401.0
PORT ADELAIDE ENFIELD,ANGLE PARK,2023-12-31,2.0,785000.0,501001.0
PORT ADELAIDE ENFIELD,BIRKENHEAD,2023-12-31,6.0,821000.0,501501.0
PORT ADELAIDE ENFIELD,BLAIR ATHOL,2023-12-31,20.0,805000.0,508401.0
PORT ADELAIDE ENFIELD,BROADVIEW,2023-12-31,8.0,1043200.0,508301.0
PORT ADELAIDE ENFIELD,CLEARVIEW,2023-12-31,21.0,722000.0,508501.0
PORT ADELAIDE ENFIELD,CROYDON PARK,2023-12-31,16.0,832500.0,500802.0
PORT ADELAIDE ENFIELD,DERNANCOURT,2023-12-31,19.0,735000.0,507501.0
PORT ADELAIDE ENFIELD,DRY CREEK,2023-12-31,,,509402.0
PORT ADELAIDE ENFIELD,DUDLEY PARK,2023-12-31,5.0,725500.0,500804.0
PORT ADELAIDE ENFIELD,ENFIELD,2023-12-31,29.0,720000.0,508502.0
PORT ADELAIDE ENFIELD,ETHELTON,2023-12-31,1.0,898000.0,501502.0
PORT ADELAIDE ENFIELD,EXETER,2023-12-31,4.0,646250.0,501901.0
PORT ADELAIDE ENFIELD,FERRYDEN PARK,2023-12-31,8.0,712500.0,501002.0
PORT ADELAIDE ENFIELD,GEPPS CROSS,2023-12-31,1.0,631000.0,509403.0
PORT ADELAIDE ENFIELD,GILLES PLAINS,2023-12-31,23.0,671000.0,508601.0
PORT ADELAIDE ENFIELD,GILLMAN,2023-12-31,,,501301.0
PORT ADELAIDE ENFIELD,GLANVILLE,2023-12-31,1.0,820000.0,501503.0
PORT ADELAIDE ENFIELD,GREENACRES,2023-12-31,14.0,751000.0,508602.0
PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,2023-12-31,6.0,740000.0,508603.0
PORT ADELAIDE ENFIELD,HILLCREST,2023-12-31,11.0,760000.0,508604.0
PORT ADELAIDE ENFIELD,HOLDEN HILL,2023-12-31,16.0,715000.0,508801.0
PORT ADELAIDE ENFIELD,KILBURN,2023-12-31,9.0,740000.0,508402.0
PORT ADELAIDE ENFIELD,KLEMZIG,2023-12-31,27.0,916500.0,508701.0
PORT ADELAIDE ENFIELD,LARGS BAY,2023-12-31,13.0,840000.0,501601.0
PORT ADELAIDE ENFIELD,LARGS NORTH,2023-12-31,21.0,727500.0,501602.0
PORT ADELAIDE ENFIELD,LIGHTSVIEW,2023-12-31,41.0,651000.0,508505.0
PORT ADELAIDE ENFIELD,MANNINGHAM,2023-12-31,4.0,995000.0,508605.0
PORT ADELAIDE ENFIELD,MANSFIELD PARK,2023-12-31,10.0,677000.0,501202.0
PORT ADELAIDE ENFIELD,NEW PORT,2023-12-31,,,501505.0
PORT ADELAIDE ENFIELD,NORTH HAVEN,2023-12-31,15.0,753750.0,501801.0
PORT ADELAIDE ENFIELD,NORTHFIELD,2023-12-31,18.0,755000.0,508503.0
PORT ADELAIDE ENFIELD,NORTHGATE,2023-12-31,9.0,876000.0,508504.0
PORT ADELAIDE ENFIELD,OAKDEN,2023-12-31,11.0,685500.0,508606.0
PORT ADELAIDE ENFIELD,OSBORNE,2023-12-31,3.0,800000.0,501701.0
PORT ADELAIDE ENFIELD,OTTOWAY,2023-12-31,5.0,578250.0,501302.0
PORT ADELAIDE ENFIELD,OUTER HARBOR,2023-12-31,,,501802.0
PORT ADELAIDE ENFIELD,PETERHEAD,2023-12-31,5.0,650000.0,501603.0
PORT ADELAIDE ENFIELD,PORT ADELAIDE,2023-12-31,2.0,912500.0,501504.0
PORT ADELAIDE ENFIELD,QUEENSTOWN,2023-12-31,5.0,627500.0,501405.0
PORT ADELAIDE ENFIELD,REGENCY PARK,2023-12-31,1.0,650000.0,501003.0
PORT ADELAIDE ENFIELD,ROSEWATER,2023-12-31,12.0,605000.0,501304.0
PORT ADELAIDE ENFIELD,SEFTON PARK,2023-12-31,3.0,930000.0,508303.0
PORT ADELAIDE ENFIELD,SEMAPHORE,2023-12-31,9.0,842000.0,501902.0
PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,2023-12-31,1.0,1250000.0,501904.0
PORT ADELAIDE ENFIELD,TAPEROO,2023-12-31,20.0,692500.0,501702.0
PORT ADELAIDE ENFIELD,VALLEY VIEW,2023-12-31,22.0,723750.0,509302.0
PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,2023-12-31,15.0,799500.0,509802.0
PORT ADELAIDE ENFIELD,WINDSOR GARDENS,2023-12-31,23.0,781000.0,508702.0
PORT ADELAIDE ENFIELD,WINGFIELD,2023-12-31,4.0,618000.0,501305.0
PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,2023-12-31,10.0,595500.0,501203.0
PROSPECT,COLLINSWOOD,2023-12-31,1.0,1190000.0,508101.0
PROSPECT,FITZROY,2023-12-31,1.0,2400000.0,508201.0
PROSPECT,MEDINDIE GARDENS,2023-12-31,,,508104.0
PROSPECT,NAILSWORTH,2023-12-31,3.0,1260000.0,508302.0
PROSPECT,PROSPECT,2023-12-31,34.0,1101000.0,508203.0
PROSPECT,THORNGATE,2023-12-31,,,508204.0
SALISBURY,BOLIVAR,2023-12-31,,,511001.0
SALISBURY,BRAHMA LODGE,2023-12-31,19.0,567500.0,510901.0
SALISBURY,BURTON,2023-12-31,24.0,546000.0,511002.0
SALISBURY,CAVAN,2023-12-31,,,509401.0
SALISBURY,DIREK,2023-12-31,4.0,629000.0,511003.0
SALISBURY,GLOBE DERBY PARK,2023-12-31,,,511006.0
SALISBURY,GREEN FIELDS,2023-12-31,,,510701.0
SALISBURY,GULFVIEW HEIGHTS,2023-12-31,7.0,741500.0,509603.0
SALISBURY,INGLE FARM,2023-12-31,40.0,631750.0,509801.0
SALISBURY,MAWSON LAKES,2023-12-31,44.0,776500.0,509503.0
SALISBURY,MODBURY HEIGHTS,2023-12-31,26.0,702500.0,509202.0
SALISBURY,PARA HILLS,2023-12-31,32.0,605000.0,509601.0
SALISBURY,PARA HILLS WEST,2023-12-31,7.0,628000.0,509602.0
SALISBURY,PARA VISTA,2023-12-31,13.0,665500.0,509301.0
SALISBURY,PARAFIELD GARDENS,2023-12-31,53.0,632500.0,510702.0
SALISBURY,PARALOWIE,2023-12-31,57.0,568000.0,510801.0
SALISBURY,POORAKA,2023-12-31,17.0,625000.0,509501.0
SALISBURY,SALISBURY,2023-12-31,28.0,570000.0,510802.0
SALISBURY,SALISBURY DOWNS,2023-12-31,15.0,595000.0,510803.0
SALISBURY,SALISBURY EAST,2023-12-31,40.0,591000.0,510902.0
SALISBURY,SALISBURY HEIGHTS,2023-12-31,21.0,674500.0,510903.0
SALISBURY,SALISBURY NORTH,2023-12-31,37.0,482500.0,510804.0
SALISBURY,SALISBURY PARK,2023-12-31,5.0,545000.0,510904.0
SALISBURY,SALISBURY PLAIN,2023-12-31,5.0,651000.0,510905.0
SALISBURY,SALISBURY SOUTH,2023-12-31,,,510602.0
SALISBURY,ST KILDA,2023-12-31,,,511004.0
TEA TREE GULLY,BANKSIA PARK,2023-12-31,20.0,675000.0,509101.0
TEA TREE GULLY,FAIRVIEW PARK,2023-12-31,14.0,622500.0,512601.0
TEA TREE GULLY,GOLDEN GROVE,2023-12-31,26.0,720500.0,512501.0
TEA TREE GULLY,GREENWITH,2023-12-31,34.0,745000.0,512502.0
TEA TREE GULLY,HIGHBURY,2023-12-31,16.0,927500.0,508901.0
TEA TREE GULLY,HOPE VALLEY,2023-12-31,22.0,700000.0,509001.0
TEA TREE GULLY,MODBURY,2023-12-31,32.0,669000.0,509201.0
TEA TREE GULLY,MODBURY NORTH,2023-12-31,16.0,715000.0,509203.0
TEA TREE GULLY,REDWOOD PARK,2023-12-31,24.0,715000.0,509701.0
TEA TREE GULLY,RIDGEHAVEN,2023-12-31,19.0,675000.0,509702.0
TEA TREE GULLY,ST AGNES,2023-12-31,9.0,620000.0,509703.0
TEA TREE GULLY,SURREY DOWNS,2023-12-31,18.0,590000.0,512602.0
TEA TREE GULLY,TEA TREE GULLY,2023-12-31,14.0,665000.0,509102.0
TEA TREE GULLY,VISTA,2023-12-31,2.0,632000.0,509103.0
TEA TREE GULLY,WYNN VALE,2023-12-31,20.0,772500.0,512701.0
TEA TREE GULLY,YATALA VALE,2023-12-31,,,512603.0
UNLEY,BLACK FOREST,2023-12-31,6.0,1207500.0,503502.0
UNLEY,CLARENCE PARK,2023-12-31,6.0,1108000.0,503401.0
UNLEY,EVERARD PARK,2023-12-31,,,503503.0
UNLEY,FORESTVILLE,2023-12-31,,,503504.0
UNLEY,FULLARTON,2023-12-31,4.0,1244000.0,506303.0
UNLEY,GOODWOOD,2023-12-31,14.0,1525000.0,503402.0
UNLEY,HIGHGATE,2023-12-31,7.0,1800000.0,506304.0
UNLEY,HYDE PARK,2023-12-31,4.0,2975000.0,506101.0
UNLEY,KESWICK,2023-12-31,1.0,820000.0,503505.0
UNLEY,KINGS PARK,2023-12-31,,,503403.0
UNLEY,MALVERN,2023-12-31,7.0,2850000.0,506102.0
UNLEY,MILLSWOOD,2023-12-31,5.0,1866500.0,503404.0
UNLEY,MYRTLE BANK,2023-12-31,7.0,1634000.0,506404.0
UNLEY,PARKSIDE,2023-12-31,13.0,1290000.0,506305.0
UNLEY,UNLEY,2023-12-31,9.0,1680000.0,506103.0
UNLEY,UNLEY PARK,2023-12-31,5.0,2760000.0,506104.0
UNLEY,WAYVILLE,2023-12-31,2.0,1530250.0,503405.0
WALKERVILLE,GILBERTON,2023-12-31,,,508102.0
WALKERVILLE,MEDINDIE,2023-12-31,2.0,3950000.0,508103.0
WALKERVILLE,VALE PARK,2023-12-31,11.0,1125000.0,508105.0
WALKERVILLE,WALKERVILLE,2023-12-31,9.0,1875000.0,508106.0
WEST TORRENS,ADELAIDE AIRPORT,2023-12-31,,,595001.0
WEST TORRENS,ASHFORD,2023-12-31,1.0,1125000.0,503501.0
WEST TORRENS,BROOKLYN PARK,2023-12-31,9.0,880000.0,503201.0
WEST TORRENS,CAMDEN PARK,2023-12-31,11.0,868000.0,503801.0
WEST TORRENS,COWANDILLA,2023-12-31,2.0,770000.0,503301.0
WEST TORRENS,FULHAM,2023-12-31,16.0,1258000.0,502401.0
WEST TORRENS,HILTON,2023-12-31,3.0,1015000.0,503302.0
WEST TORRENS,KESWICK TERMINAL,2023-12-31,,,503506.0
WEST TORRENS,KURRALTA PARK,2023-12-31,6.0,910000.0,503702.0
WEST TORRENS,LOCKLEYS,2023-12-31,18.0,1142500.0,503202.0
WEST TORRENS,MARLESTON,2023-12-31,7.0,887550.0,503303.0
WEST TORRENS,MILE END,2023-12-31,15.0,1070000.0,503101.0
WEST TORRENS,MILE END SOUTH,2023-12-31,,,503102.0
WEST TORRENS,NETLEY,2023-12-31,4.0,860250.0,503703.0
WEST TORRENS,NORTH PLYMPTON,2023-12-31,15.0,892500.0,503704.0
WEST TORRENS,NOVAR GARDENS,2023-12-31,5.0,983000.0,504001.0
WEST TORRENS,PLYMPTON,2023-12-31,9.0,917500.0,503802.0
WEST TORRENS,RICHMOND,2023-12-31,10.0,924000.0,503304.0
WEST TORRENS,THEBARTON,2023-12-31,3.0,740000.0,503103.0
WEST TORRENS,TORRENSVILLE,2023-12-31,9.0,964000.0,503104.0
WEST TORRENS,UNDERDALE,2023-12-31,7.0,900000.0,503203.0
WEST TORRENS,WEST RICHMOND,2023-12-31,4.0,747500.0,503305.0
ADELAIDE,ADELAIDE,2023-09-30,2.0,912500.0,500001.0
ADELAIDE,NORTH ADELAIDE,2023-09-30,4.0,2027000.0,500601.0
ADELAIDE HILLS,ALDGATE,2023-09-30,9.0,1221000.0,515401.0
ADELAIDE HILLS,ASHTON,2023-09-30,1.0,680000.0,513701.0
ADELAIDE HILLS,BALHANNAH,2023-09-30,1.0,552000.0,524201.0
ADELAIDE HILLS,BASKET RANGE,2023-09-30,1.0,910000.0,513801.0
ADELAIDE HILLS,BELAIR,2023-09-30,10.0,1150000.0,505201.0
ADELAIDE HILLS,BIRDWOOD,2023-09-30,4.0,635000.0,523401.0
ADELAIDE HILLS,BRADBURY,2023-09-30,,,515305.0
ADELAIDE HILLS,BRIDGEWATER,2023-09-30,11.0,998000.0,515501.0
ADELAIDE HILLS,CAREY GULLY,2023-09-30,,,514401.0
ADELAIDE HILLS,CASTAMBUL,2023-09-30,,,507602.0
ADELAIDE HILLS,CHARLESTON,2023-09-30,,,524401.0
ADELAIDE HILLS,CHERRYVILLE,2023-09-30,,,513402.0
ADELAIDE HILLS,CLELAND,2023-09-30,,,515204.0
ADELAIDE HILLS,CRAFERS,2023-09-30,6.0,1185125.0,515201.0
ADELAIDE HILLS,CRAFERS WEST,2023-09-30,2.0,1150000.0,515202.0
ADELAIDE HILLS,DORSET VALE,2023-09-30,,,515704.0
ADELAIDE HILLS,GREENHILL,2023-09-30,1.0,910000.0,514001.0
ADELAIDE HILLS,GUMERACHA,2023-09-30,2.0,736000.0,523303.0
ADELAIDE HILLS,HEATHFIELD,2023-09-30,,,515301.0
ADELAIDE HILLS,HORSNELL GULLY,2023-09-30,,,514102.0
ADELAIDE HILLS,HUMBUG SCRUB,2023-09-30,,,511405.0
ADELAIDE HILLS,IRONBANK,2023-09-30,,,515302.0
ADELAIDE HILLS,KERSBROOK,2023-09-30,1.0,777000.0,523101.0
ADELAIDE HILLS,LENSWOOD,2023-09-30,1.0,535000.0,524001.0
ADELAIDE HILLS,LOBETHAL,2023-09-30,5.0,581550.0,524101.0
ADELAIDE HILLS,LONGWOOD,2023-09-30,1.0,550000.0,515303.0
ADELAIDE HILLS,MARBLE HILL,2023-09-30,,,513702.0
ADELAIDE HILLS,MONTACUTE,2023-09-30,,,513401.0
ADELAIDE HILLS,MOUNT GEORGE,2023-09-30,,,515502.0
ADELAIDE HILLS,MYLOR,2023-09-30,,,515304.0
ADELAIDE HILLS,NORTON SUMMIT,2023-09-30,1.0,1100000.0,513601.0
ADELAIDE HILLS,OAKBANK,2023-09-30,,,524301.0
ADELAIDE HILLS,PICCADILLY,2023-09-30,,,515101.0
ADELAIDE HILLS,ROSTREVOR,2023-09-30,36.0,930000.0,507302.0
ADELAIDE HILLS,SCOTT CREEK,2023-09-30,,,515306.0
ADELAIDE HILLS,STIRLING,2023-09-30,9.0,1100000.0,515203.0
ADELAIDE HILLS,SUMMERTOWN,2023-09-30,1.0,960000.0,514101.0
ADELAIDE HILLS,TERINGIE,2023-09-30,3.0,1040000.0,507205.0
ADELAIDE HILLS,UPPER STURT,2023-09-30,,,515601.0
ADELAIDE HILLS,URAIDLA,2023-09-30,1.0,950000.0,514201.0
ADELAIDE HILLS,WATERFALL GULLY,2023-09-30,1.0,1658000.0,506606.0
ADELAIDE HILLS,WOODFORDE,2023-09-30,3.0,1425000.0,507206.0
ADELAIDE HILLS,WOODSIDE,2023-09-30,7.0,600000.0,524403.0
BURNSIDE,AULDANA,2023-09-30,1.0,1315500.0,507201.0
BURNSIDE,BEAUMONT,2023-09-30,10.0,1520000.0,506601.0
BURNSIDE,BEULAH PARK,2023-09-30,3.0,1203000.0,506701.0
BURNSIDE,BURNSIDE,2023-09-30,5.0,1370000.0,506602.0
